trade_date,close,predict
17/4/2020,[2799.550049],[2843.0849609375]
20/4/2020,[2874.560059],[2859.870849609375]
21/4/2020,[2823.159912],[2930.20751953125]
22/4/2020,[2736.560059],[2895.805908203125]
23/4/2020,[2799.310059],[2831.03125]
24/4/2020,[2797.800049],[2891.173095703125]
27/4/2020,[2836.73999],[2870.395263671875]
28/4/2020,[2878.47998],[2891.541748046875]
29/4/2020,[2863.389893],[2957.452392578125]
30/4/2020,[2939.51001],[2943.732177734375]
1/5/2020,[2912.429932],[3043.959716796875]
4/5/2020,[2830.709961],[2988.29638671875]
5/5/2020,[2842.73999],[2938.10205078125]
6/5/2020,[2868.439941],[2923.870361328125]
7/5/2020,[2848.419922],[2956.07373046875]
8/5/2020,[2881.189941],[2931.812744140625]
11/5/2020,[2929.800049],[2966.826171875]
12/5/2020,[2930.189941],[3046.079345703125]
13/5/2020,[2870.1201170000004],[3044.36328125]
14/5/2020,[2820.0],[2992.2294921875]
15/5/2020,[2852.5],[2958.898681640625]
18/5/2020,[2863.699951],[2969.380859375]
19/5/2020,[2953.909912],[2963.80322265625]
20/5/2020,[2922.939941],[3065.153076171875]
21/5/2020,[2971.610107],[3035.42138671875]
22/5/2020,[2948.51001],[3106.10693359375]
26/5/2020,[2955.449951],[3071.8134765625]
27/5/2020,[2991.77002],[3052.629638671875]
28/5/2020,[3036.1298829999996],[3108.821533203125]
29/5/2020,[3029.72998],[3163.754150390625]
1/6/2020,[3044.310059],[3154.5263671875]
2/6/2020,[3055.72998],[3161.685302734375]
3/6/2020,[3080.820068],[3176.114501953125]
4/6/2020,[3122.8701170000004],[3195.64794921875]
5/6/2020,[3112.350098],[3236.313720703125]
8/6/2020,[3193.929932],[3223.971435546875]
9/6/2020,[3232.3898929999996],[3318.851318359375]
10/6/2020,[3207.179932],[3355.3994140625]
11/6/2020,[3190.139893],[3322.822265625]
12/6/2020,[3002.100098],[3300.014892578125]
15/6/2020,[3041.310059],[3109.095703125]
16/6/2020,[3066.590088],[3144.472900390625]
17/6/2020,[3124.73999],[3166.872802734375]
18/6/2020,[3113.48999],[3236.361328125]
19/6/2020,[3115.340088],[3244.5126953125]
22/6/2020,[3097.73999],[3240.94140625]
23/6/2020,[3117.860107],[3228.801513671875]
24/6/2020,[3131.290039],[3225.65478515625]
25/6/2020,[3050.330078],[3258.07861328125]
26/6/2020,[3083.76001],[3185.53857421875]
29/6/2020,[3009.050049],[3218.207275390625]
30/6/2020,[3053.23999],[3138.69091796875]
1/7/2020,[3100.290039],[3191.9697265625]
2/7/2020,[3115.860107],[3234.767578125]
6/7/2020,[3130.01001],[3253.618896484375]
7/7/2020,[3179.719971],[3252.4384765625]
8/7/2020,[3145.320068],[3295.28857421875]
9/7/2020,[3169.939941],[3287.6474609375]
10/7/2020,[3152.050049],[3295.9091796875]
13/7/2020,[3185.0400390000004],[3264.734375]
14/7/2020,[3155.219971],[3284.766845703125]
15/7/2020,[3197.52002],[3263.373046875]
16/7/2020,[3226.5600589999995],[3307.06298828125]
17/7/2020,[3215.570068],[3339.642578125]
20/7/2020,[3224.72998],[3325.038818359375]
21/7/2020,[3251.840088],[3338.245849609375]
22/7/2020,[3257.3000489999995],[3358.22998046875]
23/7/2020,[3276.02002],[3368.28857421875]
24/7/2020,[3235.659912],[3389.487060546875]
27/7/2020,[3215.6298829999996],[3345.06103515625]
28/7/2020,[3239.409912],[3319.40234375]
29/7/2020,[3218.4399409999996],[3348.86474609375]
30/7/2020,[3258.439941],[3325.5361328125]
31/7/2020,[3246.2199710000004],[3364.515380859375]
3/8/2020,[3271.1201170000004],[3360.757568359375]
4/8/2020,[3294.610107],[3383.607421875]
5/8/2020,[3306.51001],[3407.1591796875]
6/8/2020,[3327.77002],[3415.482666015625]
7/8/2020,[3349.159912],[3441.51806640625]
10/8/2020,[3351.2800290000005],[3453.97119140625]
11/8/2020,[3360.469971],[3455.07470703125]
12/8/2020,[3333.689941],[3461.52294921875]
13/8/2020,[3380.350098],[3444.24755859375]
14/8/2020,[3373.429932],[3492.77978515625]
17/8/2020,[3372.850098],[3485.469970703125]
18/8/2020,[3381.98999],[3484.666015625]
19/8/2020,[3389.780029],[3499.1533203125]
20/8/2020,[3374.850098],[3506.265625]
21/8/2020,[3385.51001],[3495.7470703125]
24/8/2020,[3397.159912],[3501.449462890625]
25/8/2020,[3431.280029],[3508.039306640625]
26/8/2020,[3443.6201170000004],[3547.450439453125]
27/8/2020,[3478.729979999999],[3560.39404296875]
28/8/2020,[3484.5500490000004],[3591.65380859375]
31/8/2020,[3508.01001],[3598.850341796875]
1/9/2020,[3500.3100590000004],[3620.87353515625]
2/9/2020,[3526.649902],[3607.29345703125]
3/9/2020,[3580.8400880000004],[3629.0107421875]
4/9/2020,[3455.0600590000004],[3682.345947265625]
8/9/2020,[3426.959961],[3586.10400390625]
9/9/2020,[3331.840088],[3552.521728515625]
10/9/2020,[3398.959961],[3471.966064453125]
11/9/2020,[3339.189941],[3539.64599609375]
14/9/2020,[3340.9699709999995],[3486.22412109375]
15/9/2020,[3383.5400390000004],[3487.35693359375]
16/9/2020,[3401.1999509999996],[3533.839111328125]
17/9/2020,[3385.48999],[3543.78955078125]
18/9/2020,[3357.01001],[3533.60595703125]
21/9/2020,[3319.4699710000004],[3488.81494140625]
22/9/2020,[3281.060059],[3451.879150390625]
23/9/2020,[3315.570068],[3397.1337890625]
24/9/2020,[3236.919922],[3428.301025390625]
25/9/2020,[3246.590088],[3360.01171875]
28/9/2020,[3298.4599609999996],[3387.098388671875]
29/9/2020,[3351.600098],[3433.906005859375]
30/9/2020,[3335.469971],[3474.30517578125]
1/10/2020,[3363.0],[3470.186279296875]
2/10/2020,[3380.8000490000004],[3497.1474609375]
5/10/2020,[3348.419922],[3509.37451171875]
6/10/2020,[3408.600098],[3458.684814453125]
7/10/2020,[3360.969971],[3528.71826171875]
8/10/2020,[3419.4399409999996],[3475.124267578125]
9/10/2020,[3446.830078],[3542.35791015625]
12/10/2020,[3477.139893],[3567.53173828125]
13/10/2020,[3534.219971],[3588.994873046875]
14/10/2020,[3511.929932],[3650.47216796875]
15/10/2020,[3488.669922],[3636.45654296875]
16/10/2020,[3483.340088000001],[3610.216552734375]
19/10/2020,[3483.8100590000004],[3586.447021484375]
20/10/2020,[3426.919922],[3597.305419921875]
21/10/2020,[3443.1201170000004],[3546.801025390625]
22/10/2020,[3435.5600590000004],[3566.113037109375]
23/10/2020,[3453.48999],[3555.16259765625]
26/10/2020,[3465.3898930000005],[3574.341552734375]
27/10/2020,[3400.9699710000004],[3590.302978515625]
28/10/2020,[3390.679932],[3530.038818359375]
29/10/2020,[3271.0300289999996],[3524.7275390625]
30/10/2020,[3310.110107],[3409.429443359375]
2/11/2020,[3269.9599609999996],[3446.295166015625]
3/11/2020,[3310.23999],[3396.37646484375]
4/11/2020,[3369.1599119999996],[3447.067626953125]
5/11/2020,[3443.4399409999996],[3505.647216796875]
6/11/2020,[3510.4499509999996],[3573.00390625]
9/11/2020,[3509.4399409999996],[3645.342529296875]
10/11/2020,[3550.5],[3630.225341796875]
11/11/2020,[3545.530029],[3667.765625]
12/11/2020,[3572.6599119999996],[3644.9150390625]
13/11/2020,[3537.01001],[3673.3291015625]
16/11/2020,[3585.149902],[3634.92822265625]
17/11/2020,[3626.9099119999996],[3684.95751953125]
18/11/2020,[3609.530029],[3724.037353515625]
19/11/2020,[3567.790039],[3709.7509765625]
20/11/2020,[3581.8701170000004],[3683.421142578125]
23/11/2020,[3557.540039],[3690.851806640625]
24/11/2020,[3577.5900880000004],[3679.66455078125]
25/11/2020,[3635.4099119999996],[3688.155517578125]
27/11/2020,[3629.649902],[3745.937255859375]
30/11/2020,[3638.350098],[3739.248779296875]
1/12/2020,[3621.6298829999996],[3755.298583984375]
2/12/2020,[3662.4499509999996],[3725.98974609375]
3/12/2020,[3669.01001],[3756.422607421875]
4/12/2020,[3666.719971],[3766.748779296875]
7/12/2020,[3699.1201170000004],[3762.99658203125]
8/12/2020,[3691.959961],[3788.333984375]
9/12/2020,[3702.25],[3782.964111328125]
10/12/2020,[3672.820068],[3803.553955078125]
11/12/2020,[3668.100098],[3768.958984375]
14/12/2020,[3663.459961],[3764.063720703125]
15/12/2020,[3647.48999],[3758.17822265625]
16/12/2020,[3694.6201170000004],[3748.284912109375]
17/12/2020,[3701.169922],[3792.08544921875]
18/12/2020,[3722.4799799999996],[3806.544677734375]
21/12/2020,[3709.4099119999996],[3827.39697265625]
22/12/2020,[3694.919922],[3806.351806640625]
23/12/2020,[3687.26001],[3787.907470703125]
24/12/2020,[3690.01001],[3779.9111328125]
28/12/2020,[3703.0600590000004],[3786.26953125]
29/12/2020,[3735.360107],[3796.167724609375]
30/12/2020,[3727.040039],[3830.369873046875]
31/12/2020,[3732.040039],[3827.9853515625]
4/1/2021,[3756.070068],[3831.392578125]
5/1/2021,[3700.649902],[3852.784423828125]
6/1/2021,[3726.860107],[3801.540771484375]
7/1/2021,[3748.139893],[3823.84521484375]
8/1/2021,[3803.790039],[3836.022216796875]
11/1/2021,[3824.679932],[3884.793701171875]
12/1/2021,[3799.610107],[3908.9482421875]
13/1/2021,[3801.1899409999996],[3886.9970703125]
14/1/2021,[3809.8400880000004],[3885.315673828125]
15/1/2021,[3795.540039],[3886.5595703125]
19/1/2021,[3768.25],[3878.099853515625]
20/1/2021,[3798.9099119999996],[3850.55224609375]
21/1/2021,[3851.850098],[3883.844970703125]
22/1/2021,[3853.070068],[3925.57421875]
25/1/2021,[3841.469971],[3932.362060546875]
26/1/2021,[3855.360107],[3925.888671875]
27/1/2021,[3849.6201170000004],[3930.926513671875]
28/1/2021,[3750.7700200000004],[3922.30322265625]
29/1/2021,[3787.3798829999996],[3849.501708984375]
1/2/2021,[3714.23999],[3879.357421875]
2/2/2021,[3773.860107],[3821.103515625]
3/2/2021,[3826.3100590000004],[3875.792724609375]
4/2/2021,[3830.169922],[3913.62744140625]
5/2/2021,[3871.73999],[3918.0556640625]
8/2/2021,[3886.830078],[3958.150146484375]
9/2/2021,[3915.5900880000004],[3963.43408203125]
10/2/2021,[3911.2299799999996],[3977.431884765625]
11/2/2021,[3909.8798829999996],[3973.331787109375]
12/2/2021,[3916.3798829999996],[3978.024658203125]
16/2/2021,[3934.830078],[3972.1298828125]
17/2/2021,[3932.5900880000004],[3988.45849609375]
18/2/2021,[3931.330078],[3991.762939453125]
19/2/2021,[3913.969971],[3989.44970703125]
22/2/2021,[3906.709961],[3979.025146484375]
23/2/2021,[3876.5],[3973.019775390625]
24/2/2021,[3881.3701170000004],[3950.840576171875]
25/2/2021,[3925.429932],[3948.825927734375]
26/2/2021,[3829.3400880000004],[3989.116943359375]
1/3/2021,[3811.149902],[3914.981201171875]
2/3/2021,[3901.820068],[3900.479736328125]
3/3/2021,[3870.290039],[3961.15478515625]
4/3/2021,[3819.719971],[3941.57568359375]
5/3/2021,[3768.469971],[3908.399169921875]
8/3/2021,[3841.9399409999996],[3857.404541015625]
9/3/2021,[3821.350098],[3905.4501953125]
10/3/2021,[3875.4399409999996],[3901.1552734375]
11/3/2021,[3898.8100590000004],[3950.28271484375]
12/3/2021,[3939.3400880000004],[3964.771728515625]
15/3/2021,[3943.3400880000004],[3997.912841796875]
16/3/2021,[3968.9399409999996],[4003.973876953125]
17/3/2021,[3962.709961],[4009.352294921875]
18/3/2021,[3974.1201170000004],[4011.818603515625]
19/3/2021,[3915.459961],[4022.475830078125]
22/3/2021,[3913.100098],[3972.254150390625]
23/3/2021,[3940.5900880000004],[3961.522705078125]
24/3/2021,[3910.5200200000004],[4000.96435546875]
25/3/2021,[3889.139893],[3981.171630859375]
26/3/2021,[3909.5200200000004],[3965.912841796875]
29/3/2021,[3974.540039],[3976.118896484375]
30/3/2021,[3971.0900880000004],[4018.767333984375]
31/3/2021,[3958.5500490000004],[4026.35546875]
1/4/2021,[3972.889893],[4017.059814453125]
5/4/2021,[4019.8701170000004],[4025.071044921875]
6/4/2021,[4077.9099119999996],[4048.109130859375]
7/4/2021,[4073.9399409999996],[4088.87841796875]
8/4/2021,[4079.9499509999996],[4090.182861328125]
9/4/2021,[4097.169922],[4101.2666015625]
12/4/2021,[4128.799805],[4111.421875]
13/4/2021,[4127.990234000001],[4128.53466796875]
14/4/2021,[4141.589844],[4133.91064453125]
15/4/2021,[4124.660156],[4152.13037109375]
16/4/2021,[4170.419922],[4143.27099609375]
19/4/2021,[4185.470215],[4165.134765625]
20/4/2021,[4163.259765999999],[4181.2099609375]
21/4/2021,[4134.939941],[4176.18212890625]
22/4/2021,[4173.419922],[4162.46142578125]
23/4/2021,[4134.97998],[4172.68359375]
26/4/2021,[4180.169922],[4155.048828125]
27/4/2021,[4187.620117],[4180.287109375]
28/4/2021,[4186.720215],[4191.63671875]
29/4/2021,[4183.180176],[4190.23291015625]
30/4/2021,[4211.470215],[4191.3876953125]
3/5/2021,[4181.169922],[4202.78564453125]
4/5/2021,[4192.660156],[4189.92041015625]
5/5/2021,[4164.660156],[4198.22412109375]
6/5/2021,[4167.589844],[4180.63134765625]
7/5/2021,[4201.620117],[4178.291015625]
10/5/2021,[4232.600098],[4198.515625]
11/5/2021,[4188.430176],[4217.0771484375]
12/5/2021,[4152.100098],[4198.1806640625]
13/5/2021,[4063.040039],[4176.05029296875]
14/5/2021,[4112.5],[4116.3232421875]
17/5/2021,[4173.850098],[4135.54150390625]
18/5/2021,[4163.290039],[4171.67626953125]
19/5/2021,[4127.830078],[4175.94970703125]
20/5/2021,[4115.680176],[4158.150390625]
21/5/2021,[4159.120117],[4145.142578125]
24/5/2021,[4155.859863000001],[4163.3037109375]
25/5/2021,[4197.049805],[4167.7978515625]
26/5/2021,[4188.129883],[4191.07470703125]
27/5/2021,[4195.990234000001],[4186.94873046875]
28/5/2021,[4200.879883],[4190.5693359375]
1/6/2021,[4204.109863000001],[4199.921875]
2/6/2021,[4202.040039],[4203.43798828125]
3/6/2021,[4208.120117],[4208.46875]
4/6/2021,[4192.850098],[4207.5107421875]
7/6/2021,[4229.890136999999],[4195.81201171875]
8/6/2021,[4226.52002],[4214.7509765625]
9/6/2021,[4227.259765999999],[4226.17041015625]
10/6/2021,[4219.549805],[4224.4873046875]
11/6/2021,[4239.180176],[4221.9306640625]
14/6/2021,[4247.439941],[4226.08837890625]
15/6/2021,[4255.149902],[4232.123046875]
16/6/2021,[4246.589844],[4238.84765625]
17/6/2021,[4223.700195],[4236.99658203125]
18/6/2021,[4221.859863000001],[4224.41943359375]
21/6/2021,[4166.450195],[4220.3603515625]
22/6/2021,[4224.790039],[4192.66552734375]
23/6/2021,[4246.439941],[4215.49609375]
24/6/2021,[4241.839844],[4229.44775390625]
25/6/2021,[4266.490234000001],[4231.24951171875]
28/6/2021,[4280.700195],[4244.83984375]
29/6/2021,[4290.609863000001],[4252.1044921875]
30/6/2021,[4291.799805],[4259.11376953125]
1/7/2021,[4297.5],[4260.197265625]
2/7/2021,[4319.939941],[4263.7373046875]
6/7/2021,[4352.339844],[4271.07177734375]
7/7/2021,[4343.540039],[4290.03564453125]
8/7/2021,[4358.129883],[4289.8408203125]
9/7/2021,[4320.819824],[4297.96728515625]
12/7/2021,[4369.549805],[4284.04736328125]
13/7/2021,[4384.629883],[4299.56005859375]
14/7/2021,[4369.209961],[4308.3310546875]
15/7/2021,[4374.299805],[4308.90087890625]
16/7/2021,[4360.029785],[4315.36474609375]
19/7/2021,[4327.160156],[4305.15576171875]
20/7/2021,[4258.490234000001],[4295.68896484375]
21/7/2021,[4323.060059],[4260.32958984375]
22/7/2021,[4358.689941],[4280.7060546875]
23/7/2021,[4367.47998],[4295.724609375]
26/7/2021,[4411.790039],[4305.80859375]
27/7/2021,[4422.299805],[4325.794921875]
28/7/2021,[4401.459961],[4330.443359375]
29/7/2021,[4400.640136999999],[4326.01806640625]
30/7/2021,[4419.149902],[4324.814453125]
2/8/2021,[4395.259765999999],[4329.1005859375]
3/8/2021,[4387.160156],[4322.943359375]
4/8/2021,[4423.149902],[4326.38671875]
5/8/2021,[4402.660156],[4333.5927734375]
6/8/2021,[4429.100098],[4333.06396484375]
9/8/2021,[4436.52002],[4345.57861328125]
10/8/2021,[4432.350098],[4346.5322265625]
11/8/2021,[4436.75],[4344.0146484375]
12/8/2021,[4442.410156],[4349.05859375]
13/8/2021,[4460.830078],[4352.00244140625]
16/8/2021,[4468.0],[4355.98046875]
17/8/2021,[4479.709961],[4364.681640625]
18/8/2021,[4448.080078],[4366.568359375]
19/8/2021,[4400.27002],[4354.13134765625]
20/8/2021,[4405.799805],[4339.1533203125]
23/8/2021,[4441.669922],[4336.56396484375]
24/8/2021,[4479.529785],[4346.15185546875]
25/8/2021,[4486.22998],[4363.68115234375]
26/8/2021,[4496.189941],[4371.79248046875]
27/8/2021,[4470.0],[4374.6923828125]
30/8/2021,[4509.370117],[4367.61865234375]
31/8/2021,[4528.790039],[4378.82275390625]
1/9/2021,[4522.680176],[4385.29248046875]
2/9/2021,[4524.089844],[4388.02978515625]
3/9/2021,[4536.950195],[4390.55322265625]
7/9/2021,[4535.430176],[4394.12548828125]
8/9/2021,[4520.029785],[4396.9248046875]
9/9/2021,[4514.069824],[4395.99755859375]
10/9/2021,[4493.279785],[4392.76904296875]
13/9/2021,[4458.580078],[4383.36181640625]
14/9/2021,[4468.72998],[4372.7744140625]
15/9/2021,[4443.049805],[4374.20751953125]
16/9/2021,[4480.700195],[4365.74169921875]
17/9/2021,[4473.75],[4376.09521484375]
20/9/2021,[4432.990234000001],[4372.900390625]
21/9/2021,[4357.72998],[4357.529296875]
22/9/2021,[4354.189941],[4323.6474609375]
23/9/2021,[4395.640136999999],[4316.95361328125]
24/9/2021,[4448.97998],[4326.1640625]
27/9/2021,[4455.47998],[4348.2626953125]
28/9/2021,[4443.109863000001],[4356.51171875]
29/9/2021,[4352.629883],[4351.591796875]
30/9/2021,[4359.459961],[4315.1826171875]
1/10/2021,[4307.540039],[4312.90478515625]
4/10/2021,[4357.040039],[4289.5068359375]
5/10/2021,[4300.459961],[4303.33154296875]
6/10/2021,[4345.720215],[4283.9853515625]
7/10/2021,[4363.549805],[4296.9140625]
8/10/2021,[4399.759765999999],[4305.15869140625]
11/10/2021,[4391.339844],[4324.119140625]
12/10/2021,[4361.189941],[4323.66064453125]
13/10/2021,[4350.649902],[4307.72314453125]
14/10/2021,[4363.799805],[4301.0205078125]
15/10/2021,[4438.259765999999],[4303.275390625]
18/10/2021,[4471.370117],[4333.1103515625]
19/10/2021,[4486.459961],[4353.00146484375]
20/10/2021,[4519.629883],[4362.7646484375]
21/10/2021,[4536.189941],[4373.66259765625]
22/10/2021,[4549.779785],[4381.51318359375]
25/10/2021,[4544.899902],[4392.47216796875]
26/10/2021,[4566.47998],[4393.7119140625]
27/10/2021,[4574.790039],[4402.84130859375]
28/10/2021,[4551.680176],[4406.26220703125]
29/10/2021,[4596.419922],[4407.96875]
1/11/2021,[4605.379883],[4419.21533203125]
2/11/2021,[4613.669922],[4426.11865234375]
3/11/2021,[4630.649902],[4429.26318359375]
4/11/2021,[4660.569824],[4435.3525390625]
5/11/2021,[4680.060059],[4442.98974609375]
8/11/2021,[4697.529785],[4452.96240234375]
9/11/2021,[4701.700195],[4461.24169921875]
10/11/2021,[4685.25],[4464.0927734375]
11/11/2021,[4646.709961],[4462.3935546875]
12/11/2021,[4649.27002],[4453.37890625]
15/11/2021,[4682.850098],[4452.23828125]
16/11/2021,[4682.799805],[4460.2392578125]
17/11/2021,[4700.899902],[4464.34814453125]
18/11/2021,[4688.669922],[4469.85888671875]
19/11/2021,[4704.540039],[4467.09814453125]
22/11/2021,[4697.959961],[4470.681640625]
23/11/2021,[4682.939941],[4470.4541015625]
24/11/2021,[4690.700195],[4466.828125]
26/11/2021,[4701.459961],[4467.84228515625]
29/11/2021,[4594.620117],[4468.2275390625]
30/11/2021,[4655.27002],[4441.17578125]
1/12/2021,[4567.0],[4452.66845703125]
2/12/2021,[4513.040039],[4430.494140625]
3/12/2021,[4577.100098],[4412.029296875]
6/12/2021,[4538.430176],[4422.7919921875]
7/12/2021,[4591.669922],[4409.73193359375]
8/12/2021,[4686.75],[4424.9833984375]
9/12/2021,[4701.209961],[4448.251953125]
10/12/2021,[4667.450195],[4456.626953125]
13/12/2021,[4712.02002],[4452.666015625]
14/12/2021,[4668.970215],[4462.130859375]
15/12/2021,[4634.089844],[4450.94482421875]
16/12/2021,[4709.850098],[4443.71044921875]
17/12/2021,[4668.669922],[4462.47265625]
20/12/2021,[4620.640136999999],[4453.8974609375]
21/12/2021,[4568.02002],[4446.38427734375]
22/12/2021,[4649.22998],[4431.35107421875]
23/12/2021,[4696.560059],[4442.32763671875]
27/12/2021,[4725.790039],[4455.57958984375]
28/12/2021,[4791.189941],[4474.14794921875]
29/12/2021,[4786.350098],[4483.34130859375]
30/12/2021,[4793.060059],[4487.5771484375]
31/12/2021,[4778.72998],[4495.37109375]
3/1/2022,[4766.180176],[4491.1455078125]
4/1/2022,[4796.560059],[4491.27392578125]
5/1/2022,[4793.540039],[4498.8095703125]
6/1/2022,[4700.580078],[4499.56787109375]
7/1/2022,[4696.049805],[4481.5625]
10/1/2022,[4677.029785],[4481.33984375]
11/1/2022,[4670.290039],[4473.12841796875]
12/1/2022,[4713.069824],[4465.6337890625]
13/1/2022,[4726.350098],[4475.259765625]
14/1/2022,[4659.029785],[4477.64453125]
18/1/2022,[4662.850098],[4463.8125]
19/1/2022,[4577.109863000001],[4460.43603515625]
20/1/2022,[4532.759765999999],[4435.33984375]
21/1/2022,[4482.72998],[4415.58154296875]
24/1/2022,[4397.939941],[4398.35888671875]
25/1/2022,[4410.129883],[4361.2353515625]
26/1/2022,[4356.450195],[4350.6240234375]
27/1/2022,[4349.930176],[4328.7255859375]
28/1/2022,[4326.509765999999],[4321.4501953125]
31/1/2022,[4431.850098],[4308.5048828125]
1/2/2022,[4515.549805],[4336.74658203125]
2/2/2022,[4546.540039],[4362.2353515625]
3/2/2022,[4589.379883],[4377.43505859375]
4/2/2022,[4477.439941],[4398.517578125]
7/2/2022,[4500.529785],[4361.41796875]
8/2/2022,[4483.870117],[4366.9658203125]
9/2/2022,[4521.540039],[4363.92236328125]
10/2/2022,[4587.180176],[4377.6064453125]
11/2/2022,[4504.080078],[4404.228515625]
14/2/2022,[4418.640136999999],[4388.1494140625]
15/2/2022,[4401.669922],[4355.71923828125]
16/2/2022,[4471.069824],[4344.650390625]
17/2/2022,[4475.009765999999],[4363.1923828125]
18/2/2022,[4380.259765999999],[4366.2451171875]
22/2/2022,[4348.870117],[4338.2353515625]
23/2/2022,[4304.759765999999],[4315.3369140625]
24/2/2022,[4225.5],[4290.2431640625]
25/2/2022,[4288.700195],[4254.51953125]
28/2/2022,[4384.649902],[4268.92626953125]
1/3/2022,[4373.939941],[4297.396484375]
2/3/2022,[4306.259765999999],[4299.884765625]
3/3/2022,[4386.540039],[4278.03076171875]
4/3/2022,[4363.490234000001],[4300.7314453125]
7/3/2022,[4328.870117],[4302.00830078125]
8/3/2022,[4201.089844],[4287.12890625]
9/3/2022,[4170.700195],[4218.5048828125]
10/3/2022,[4277.879883],[4193.36669921875]
11/3/2022,[4259.52002],[4242.62744140625]
14/3/2022,[4204.310059],[4246.38525390625]
15/3/2022,[4173.109863000001],[4226.74853515625]
16/3/2022,[4262.450195],[4206.93017578125]
17/3/2022,[4357.859863000001],[4234.28369140625]
18/3/2022,[4411.669922],[4269.67578125]
21/3/2022,[4463.120117],[4307.1201171875]
22/3/2022,[4461.180176],[4333.61669921875]
23/3/2022,[4511.609863000001],[4333.4287109375]
24/3/2022,[4456.240234000001],[4353.11767578125]
25/3/2022,[4520.160156],[4343.41943359375]
28/3/2022,[4543.060059],[4369.16943359375]
29/3/2022,[4575.52002],[4381.33837890625]
30/3/2022,[4631.600098],[4394.2939453125]
31/3/2022,[4602.450195],[4415.74609375]
1/4/2022,[4530.410156],[4422.98779296875]
4/4/2022,[4545.859863000001],[4405.49853515625]
5/4/2022,[4582.640136999999],[4403.62255859375]
6/4/2022,[4525.120117],[4410.9658203125]
7/4/2022,[4481.149902],[4398.59326171875]
8/4/2022,[4500.209961],[4388.69189453125]
11/4/2022,[4488.279785],[4386.91015625]
12/4/2022,[4412.529785],[4382.4091796875]
13/4/2022,[4397.450195],[4358.845703125]
14/4/2022,[4446.589844],[4347.43115234375]
18/4/2022,[4392.589844],[4353.50146484375]
19/4/2022,[4391.689941],[4337.48193359375]
20/4/2022,[4462.209961],[4337.39208984375]
21/4/2022,[4459.450195],[4351.67138671875]
22/4/2022,[4393.660156],[4359.44287109375]
25/4/2022,[4271.779785],[4337.3818359375]
26/4/2022,[4296.120117],[4275.0859375]
27/4/2022,[4175.200195],[4272.38427734375]
28/4/2022,[4183.959961],[4213.22412109375]
29/4/2022,[4287.5],[4213.38037109375]
2/5/2022,[4131.930176],[4252.35986328125]
3/5/2022,[4155.379883],[4182.65966796875]
4/5/2022,[4175.47998],[4189.21435546875]
5/5/2022,[4300.169922],[4187.21875]
6/5/2022,[4146.870117],[4234.91943359375]
9/5/2022,[4123.339844],[4172.90966796875]
10/5/2022,[3991.23999],[4147.8896484375]
11/5/2022,[4001.0500490000004],[4050.9814453125]
12/5/2022,[3935.179932],[4057.712646484375]
13/5/2022,[3930.080078],[4018.954345703125]
16/5/2022,[4023.889893],[4000.445068359375]
17/5/2022,[4008.01001],[4068.7724609375]
18/5/2022,[4088.850098],[4057.222900390625]
19/5/2022,[3923.679932],[4106.62109375]
20/5/2022,[3900.790039],[4005.809326171875]
23/5/2022,[3901.360107],[3992.076904296875]
24/5/2022,[3973.75],[3958.166748046875]
25/5/2022,[3941.4799799999996],[4002.9013671875]
26/5/2022,[3978.7299799999996],[3999.3623046875]
27/5/2022,[4057.8400880000004],[4024.891845703125]
31/5/2022,[4158.240234000001],[4078.5947265625]
1/6/2022,[4132.149902],[4124.16552734375]
2/6/2022,[4101.22998],[4137.63525390625]
3/6/2022,[4176.819824],[4109.16796875]
6/6/2022,[4108.540039],[4152.36328125]
7/6/2022,[4121.430176],[4110.02490234375]
8/6/2022,[4160.680176],[4133.349609375]
9/6/2022,[4115.77002],[4152.31494140625]
10/6/2022,[4017.820068],[4139.97900390625]
13/6/2022,[3900.860107],[4077.208740234375]
14/6/2022,[3749.6298829999996],[3982.05517578125]
15/6/2022,[3735.4799799999996],[3882.769775390625]
16/6/2022,[3789.98999],[3861.50830078125]
17/6/2022,[3666.7700200000004],[3906.71630859375]
21/6/2022,[3674.8400880000004],[3809.359619140625]
22/6/2022,[3764.790039],[3822.594970703125]
23/6/2022,[3759.889893],[3886.663330078125]
24/6/2022,[3795.7299799999996],[3870.971435546875]
27/6/2022,[3911.73999],[3896.89501953125]
28/6/2022,[3900.110107],[3968.80419921875]
29/6/2022,[3821.5500490000004],[3952.680908203125]
30/6/2022,[3818.830078],[3901.008056640625]
1/7/2022,[3785.3798829999996],[3897.74853515625]
5/7/2022,[3825.330078],[3849.09765625]
6/7/2022,[3831.389893],[3898.108154296875]
7/7/2022,[3845.080078],[3901.315185546875]
8/7/2022,[3902.6201170000004],[3902.92333984375]
11/7/2022,[3899.3798829999996],[3967.808349609375]
12/7/2022,[3854.429932],[3983.87451171875]
13/7/2022,[3818.8000490000004],[3936.085693359375]
14/7/2022,[3801.780029],[3896.95947265625]
15/7/2022,[3790.3798829999996],[3886.90869140625]
18/7/2022,[3863.1599119999996],[3859.197998046875]
19/7/2022,[3830.850098],[3925.790771484375]
20/7/2022,[3936.6899409999996],[3915.41259765625]
21/7/2022,[3959.899902],[3988.98388671875]
22/7/2022,[3998.9499509999996],[4008.90478515625]
25/7/2022,[3961.6298829999996],[4030.263427734375]
26/7/2022,[3966.8400880000004],[4008.76416015625]
